0
https://www.philstar.com/headlines/2020/03/13/2000668/australian-govt-two-people-travel-history-philippines-caught-new-coronavirus
https://www.philstar.com/headlines/2020/03/13/1999101/list-confirmed-covid-19-cases-philippines
https://www.philstar.com/headlines/2020/03/13/2000535/covid-19-infections-philippines-rise-64
https://www.philstar.com/world/2020/03/13/2000604/south-korea-sees-more-virus-patients-recover-new-infections
https://www.philstar.com/headlines/2020/03/13/2000603/ncrpo-arrest-metro-manila-lockdown-violators
https://www.philstar.com/business/2020/03/13/2000585/amid-market-panic-sec-wants-listed-investors-informed-coronavirus-risks
https://www.philstar.com/bansa/2020/03/13/2000587/qc-nagdeklara-ng-state-calamity-dulot-ng-covid-19
https://www.philstar.com/headlines/2020/03/13/2000584/couples-told-hold-weddings-during-month-long-covid-19-lockdown
https://www.philstar.com/bansa/2020/03/13/2000324/travel-restrictions-ipinataw-sa-davao-city-batanes-dahil-sa-covid-19
https://www.philstar.com/nation/2020/03/13/2000583/quezon-city-declares-state-calamity-over-covid-19
https://www.philstar.com/bansa/2020/03/13/2000582/covid-19-patients-sa-batangas-umakyat-sa-2
https://www.philstar.com/on-the-radar/2020/03/13/2000571/daughter-1st-local-filipino-covid-19-fatality-grieves-mother-appeals-kindness
https://www.philstar.com/business/2020/03/13/2000564/circuit-breakers-save-psei-back-back-freefall
https://www.philstar.com/bansa/2020/03/13/2000568/sa-ncr-ang-trabaho-pero-nakatira-sa-probinsya-umupa-muna-sabi-ng-dti
https://www.philstar.com/nation/2020/03/13/2000563/bohol-cainta-be-placed-under-quarantine
https://www.philstar.com/bansa/2020/03/13/2000562/alamin-mga-exempted-sa-entrance-exit-ban-sa-metro-manila
https://www.philstar.com/business/2020/03/13/2000539/state-infrastructure-spending-breaches-p1-t-mark-2019
https://www.philstar.com/headlines/2020/03/13/2000557/workers-provinces-advised-live-metro-manila-coping-mechanism-dti
https://www.philstar.com/nation/2020/03/13/2000554/manila-churches-temporarily-suspend-mass-curb-coronavirus-risks
https://www.philstar.com/headlines/2020/03/13/2000550/code-red-sublevel-2-main-measures-taken-combat-covid-19-and-their-implications
https://www.philstar.com/bansa/2020/03/13/2000548/ilang-misa-sa-maynila-suspendido-dahil-sa-covid-19
https://www.philstar.com/entertainment/2020/03/13/2000545/tom-hanks-rita-wilson-share-first-photo-cast-aways-due-covid-19
https://www.philstar.com/headlines/2020/03/13/2000273/duterte-reschedules-visit-meeting-boracay-tourism-stakeholders
https://www.philstar.com/headlines/2020/03/13/2000258/binay-lgus-should-look-using-hostels-temporary-quarantine-facilities
